id,x1,x2,x3,x4,x5,y
56035,3,5,4,3,4,159.55802605577776
56036,1,4,0,2,9,171.0222765376014
56037,9,5,6,8,9,992.2342195401909
56038,1,7,3,5,2,140.78382863170216
56039,1,3,9,8,2,101.52973370574999
56040,1,9,0,9,2,199.86629253666985
56041,2,0,0,3,0,23.621368190114147
56042,2,8,6,0,0,90.97398376927308
56043,1,3,6,4,7,132.67808147667643
56044,3,3,5,5,7,160.74918502036985
56045,5,5,3,9,6,324.01422852940624
56046,2,3,2,9,0,68.8046261153508
56047,9,8,9,0,0,820.10731349811
56048,1,0,8,5,7,50.14978398924031
56049,5,4,5,8,2,228.37269569936913
56050,0,2,8,9,3,97.20698457349256
56051,1,2,7,1,1,39.81908436137471
56052,0,0,6,8,0,58.624334458748194
56053,5,0,1,2,4,138.55634776956282
56054,8,2,1,5,8,608.2232513403624
56055,9,0,9,6,5,786.2146171337905
56056,6,5,8,9,6,430.946373466345
56057,4,9,1,3,8,451.2722106417819
56058,2,4,2,8,0,70.08621746303461
56059,3,7,1,9,1,152.87839125697067
56060,1,1,8,9,1,75.53028319050787
56061,2,2,4,8,4,96.6189747528624
56062,4,0,2,9,2,115.76784490183475
56063,5,1,3,5,9,196.44981665115503
56064,8,5,7,3,9,753.3273569683461
56065,8,6,3,6,4,683.0529892152957
56066,2,7,2,1,8,292.1402109627545
56067,6,1,1,5,3,257.53293519424284
56068,4,1,4,7,9,148.17643586001967
56069,2,9,3,0,0,98.90320074138592
56070,0,0,3,5,9,34.729773820485526
56071,4,9,1,7,7,435.40144674700593
56072,0,8,5,5,0,104.49860490788637
56073,0,9,9,0,2,180.77802770799627
56074,9,6,2,4,4,887.8395150988507
56075,8,7,9,5,1,641.3967524516565
56076,0,3,2,1,7,104.44407012844249
56077,3,7,1,3,4,206.691660220274
56078,3,4,8,8,4,171.22955503620722
56079,0,8,0,5,3,185.59369807122923
56080,7,0,7,9,0,409.83512145530165
56081,0,0,8,5,4,49.96149392979986
56082,8,9,9,3,3,743.4003691313869
56083,9,6,0,9,5,930.451989155784
56084,0,5,7,6,7,216.81400719556444
56085,3,6,7,8,4,220.72880089153105
56086,3,5,7,2,0,83.8572819963266
56087,4,8,5,0,6,335.614087185535
56088,7,1,7,0,8,397.8859739519535
56089,3,1,7,4,7,97.95091715015472
56090,4,6,9,1,4,228.76841800040881
56091,0,8,0,1,5,229.24143659548176
56092,9,4,1,0,4,812.2061227765819
56093,1,9,4,2,2,176.52279085607228
56094,0,9,5,3,5,291.18973487077477
56095,9,1,6,8,7,816.7254587526683
56096,1,7,9,3,6,260.97025518296044
56097,9,9,7,2,2,913.1431942688522
56098,5,6,6,2,0,189.01043767962847
56099,7,0,8,6,6,397.0263794026644
56100,6,4,8,6,8,414.8719026925928
56101,1,4,7,4,5,138.4165896689615
56102,3,7,5,4,9,363.72113267586747
56103,6,5,7,1,9,447.395611757214
56104,6,4,9,3,2,306.85846193431
56105,7,1,3,1,6,382.7380055130112
56106,1,1,3,1,5,36.48714459422493
56107,0,9,5,4,7,368.3846449762932
56108,4,7,8,1,2,198.0923744811359
56109,7,3,7,8,1,425.0524843568908
56110,5,6,0,6,1,215.95972296239577
56111,0,7,8,8,5,253.56450293521948
56112,2,0,7,7,4,64.50385474495891
56113,8,4,4,5,0,565.7860745530563
56114,0,5,3,4,6,174.71792580517297
56115,1,6,5,9,5,217.5727949413846
56116,2,5,9,5,6,205.13311217661666
56117,8,0,9,3,4,554.0057733040878
56118,7,5,4,3,9,575.8037192503384
56119,2,9,0,2,4,243.1053240948376
56120,8,2,4,5,7,609.2046031305463
56121,7,9,0,6,0,454.95827766050667
56122,7,3,5,8,1,419.4224900053592
56123,4,4,9,2,4,181.9365028705605
56124,2,0,8,5,9,57.909679622418416
56125,7,4,9,8,6,522.9924883115237
56126,3,2,5,7,6,129.46530698427253
56127,6,5,5,7,3,351.25090952722223
56128,0,4,9,7,6,174.23211515271316
56129,2,2,2,2,4,60.951019370125664
56130,9,7,6,6,3,910.2268190242487
56131,5,2,4,7,3,200.5581911539972
56132,2,5,5,1,4,133.840115291784
56133,4,2,7,5,1,122.46057034046497
56134,6,6,0,9,1,321.48953912788664
56135,0,1,4,4,1,37.20218110021211
56136,6,0,3,9,7,270.2681198611081
56137,6,6,5,0,2,315.16054450426776
56138,5,3,5,1,3,190.692792136547
56139,4,4,1,8,0,123.81018928204914
56140,4,1,4,2,3,99.9775648792857
56141,1,2,8,1,7,90.18200597848534
56142,6,3,6,6,5,333.8025243595048
56143,9,6,5,8,7,988.3438154857284
56144,0,4,1,2,6,125.69470558650951
56145,5,5,9,0,8,337.47255338143367
56146,0,7,4,8,2,157.19832575200894
56147,0,3,3,0,5,78.87855737309681
56148,6,3,1,5,6,325.38797148885635
56149,8,0,2,4,3,538.2771296151653
56150,2,6,0,0,9,260.36455433155203
56151,6,1,7,1,2,251.68439259569152
56152,8,9,7,8,9,978.645830953794
56153,8,2,6,7,8,633.0594193347655
56154,1,6,7,5,8,275.88508678890076
56155,1,0,8,1,5,30.42422374979199
56156,0,0,4,6,3,42.42945490015797
56157,1,1,3,1,2,24.114551405793296
56158,3,2,6,5,7,130.25072742934793
56159,7,1,5,5,4,400.4955891244521
56160,7,6,5,0,4,490.65140975045813
56161,7,9,5,0,0,439.72063957658503
56162,0,7,3,0,6,226.26922275683577
56163,8,9,2,3,6,830.4301658697874
56164,6,0,9,6,7,273.50949344842894
56165,6,3,2,2,0,241.149634172737
56166,1,8,4,1,8,338.2835097921594
56167,1,4,1,0,1,36.09962742149017
56168,3,3,1,6,5,129.9475886677909
56169,2,0,3,2,6,27.262502424580354
56170,5,3,8,6,9,296.9911065516892
56171,1,4,0,1,2,54.35601667445468
56172,2,2,8,0,1,44.178431910752565
56173,2,5,1,2,2,86.88171445424119
56174,3,7,5,4,3,195.6254797539996
56175,9,0,0,9,6,774.3089307877707
56176,8,7,7,3,5,737.3286722267918
56177,5,0,3,3,9,149.93480101171448
56178,2,5,4,4,5,165.60069893563977
56179,6,1,4,0,6,253.2748979298135
56180,0,9,0,9,6,342.28969654036916
56181,6,2,0,5,3,269.9200323187895
56182,3,2,2,3,5,92.81937763212143
56183,2,5,4,8,6,205.63587291010256
56184,2,2,9,2,5,89.01611124112407
56185,1,2,9,8,8,136.82055063115942
56186,3,2,6,7,2,100.51188081978526
56187,0,8,2,9,3,211.20497334740827
56188,8,2,2,9,3,591.1441494675996
56189,0,8,8,3,1,135.95383826507913
56190,7,4,7,2,9,534.5894331363376
56191,9,6,9,5,4,913.1725668586935
56192,1,2,0,0,8,69.2742738913974
56193,7,4,1,1,4,431.1899973685117
56194,8,7,9,5,4,725.7442847228335
56195,1,5,5,6,0,71.8226459899303
56196,2,5,7,3,4,149.36119797447282
56197,8,0,1,9,6,560.2891423965425
56198,8,0,8,1,6,541.5577033795796
56199,4,5,9,5,6,261.4570158894
56200,0,4,9,8,3,131.52140935561974
56201,7,0,9,3,4,385.0250756613561
56202,8,7,3,6,0,600.6319937889841
56203,4,6,5,2,5,245.95313346441927
56204,0,0,3,6,1,39.53139146583273
56205,0,8,4,6,5,266.9575214573261
56206,1,9,7,8,3,251.8971607251449
56207,7,3,1,3,7,454.36780296881784
56208,5,3,4,7,7,265.3049839396089
56209,7,0,4,2,6,365.2511278105269
56210,7,4,7,7,8,543.700519903655
56211,3,2,9,3,1,81.2306950694717
56212,4,6,2,3,2,169.53567984616515
56213,3,9,7,0,9,453.12975266134913
56214,1,0,5,5,5,41.94723496975209
56215,0,0,9,9,9,72.03718618272787
56216,8,2,6,1,5,579.5240580498686
56217,4,4,3,3,5,184.47798364714075
56218,8,7,3,1,8,799.2429980834694
56219,2,4,9,4,7,183.09893382150713
56220,0,2,6,3,8,101.77668684537393
56221,8,2,8,2,7,606.1221771054119
56222,8,0,8,2,2,546.3647911652205
56223,9,3,8,2,7,856.3914274471628
56224,2,9,4,7,0,136.2815827451149
56225,9,8,8,4,2,901.9705819497566
56226,9,8,3,4,4,950.6942724402952
56227,9,3,0,9,4,831.4826917546117
56228,3,0,5,7,5,77.88297684915955
56229,1,6,6,9,0,100.33969992531124
56230,7,2,9,0,0,374.3386181492102
56231,0,8,7,3,5,260.88601948140314
56232,6,5,6,1,7,404.2662585487731
56233,0,0,6,8,3,58.27465213006449
56234,4,5,8,5,2,178.55282470679
56235,9,5,8,2,3,848.7210299857785
56236,5,7,5,2,6,367.9340493134952
56237,1,4,1,5,1,61.164394297051935
56238,7,1,6,5,5,407.3891145435927
56239,5,5,7,9,2,256.3203347649596
56240,0,8,8,0,9,376.6990109601645
56241,0,6,2,9,7,255.44236301415725
56242,3,3,3,7,1,92.99693603900265
56243,8,5,7,3,6,693.8989514897428
56244,9,4,9,9,0,817.0523169334559
56245,7,6,7,1,5,525.7730617511103
56246,8,3,4,7,5,628.8712864868065
56247,8,1,7,6,5,584.0223214086952
56248,3,2,6,9,2,110.73047072266331
56249,0,6,9,8,4,199.24159550321454
56250,1,0,2,2,3,17.293724197797474
56251,8,2,2,7,0,557.7259875191285
56252,7,6,1,4,9,618.3066009883653
56253,3,8,2,0,2,161.10178803444782
56254,0,5,0,4,4,125.23381533454591
56255,0,3,6,7,2,86.20290259912973
56256,1,2,6,2,5,73.16431981032754
56257,6,8,7,5,1,358.49702259363164
56258,0,3,0,8,1,61.920482083309125
56259,0,3,0,5,6,106.79813851387576
56260,7,3,8,7,7,495.00935668184883
56261,8,6,1,5,8,768.3510107860002
56262,5,1,7,4,3,179.99180751486873
56263,9,4,0,5,9,914.6249596983942
56264,2,6,4,0,6,200.45911747145894
56265,7,3,6,9,4,463.0487154857344
56266,7,9,3,0,4,577.276254375739
56267,7,9,4,5,9,785.1877008553932
56268,2,5,8,8,6,217.9961232191587
56269,9,7,2,6,4,926.2284453285065
56270,0,6,1,6,0,69.96207677418506
56271,3,5,1,8,6,215.94029888573604
56272,2,9,4,4,4,265.4686837977782
56273,2,6,2,4,8,262.5867924057445
56274,5,0,0,8,9,165.237526847565
56275,6,3,0,7,2,284.81656867408117
56276,9,5,0,3,6,889.8656305048349
56277,1,0,1,5,7,29.67506060112045
56278,5,7,9,0,9,453.40721296164503
56279,1,6,5,4,8,264.115114669507
56280,6,2,9,1,2,268.0812103696681
56281,3,5,5,9,2,152.928900723079
56282,1,7,7,6,8,325.31454028555584
56283,6,8,4,9,6,529.089619094544
56284,3,3,4,7,3,119.75877252290998
56285,6,9,9,2,2,406.90257332120933
56286,3,0,8,8,3,91.86503534211184
56287,2,9,2,6,6,341.35004324583014
56288,7,6,9,9,6,595.4910080198665
56289,3,5,9,2,0,89.56490393093078
56290,3,1,9,6,2,93.58522896890535
56291,3,1,2,2,7,72.07858116777645
56292,3,6,3,7,1,131.49981942194722
56293,0,6,0,2,8,238.95048894963764
56294,1,4,5,9,4,141.76921796048748
56295,7,0,2,5,9,374.4316669690454
56296,4,3,5,7,8,219.1995242795046
56297,8,7,2,8,3,691.156738347951
56298,3,5,6,1,4,155.4575394920356
56299,9,2,0,2,9,815.0900275920205
56300,5,6,7,0,1,206.9595321537684
56301,3,4,9,1,3,123.99085158723531
56302,4,6,9,3,5,262.42707400864066
56303,0,4,7,9,3,130.70820399052238
56304,4,5,4,6,9,311.0253752672002
56305,0,9,8,9,3,258.13101628334056
56306,3,8,0,0,8,347.0145118883961
56307,2,3,4,7,0,64.44151805303996
56308,4,4,3,3,7,216.06354815118564
56309,3,4,4,1,2,92.59127274839541
56310,0,0,1,6,8,33.770006461468675
56311,0,5,3,5,0,59.00159580912656
56312,9,3,2,4,6,836.0882639100597
56313,8,1,0,5,7,566.5892323289646
56314,3,1,2,9,2,87.92848178691624
56315,1,9,4,2,3,212.54763747593418
56316,3,5,9,3,0,94.00908955368527
56317,8,0,8,4,6,556.3861616083682
56318,2,3,7,4,1,70.12023860811237
56319,5,0,3,5,3,159.57594564703714
56320,9,6,3,6,5,924.7728367735788
56321,6,9,8,2,0,331.55811572378803
56322,7,4,8,0,8,511.85421045520167
56323,5,5,7,4,1,211.29098315322943
56324,6,2,1,8,8,327.3117770675892
56325,1,5,2,3,9,227.00443305564264
56326,3,7,1,9,7,320.1935663845656
56327,1,3,2,6,0,46.04362678132151
56328,4,9,9,0,1,208.82421494476236
56329,7,1,2,6,3,392.9228634610398
56330,0,7,5,8,6,272.27426983900136
56331,0,4,1,3,7,146.19688276139993
56332,4,2,5,1,1,96.62010826885901
56333,1,5,6,9,1,109.72818455386037
56334,9,3,6,3,8,867.4297284262975
56335,0,3,9,2,1,58.58067762102555
56336,4,7,9,6,3,254.08515592448802
56337,8,5,9,0,4,644.4603349057409
56338,0,1,0,6,8,63.983133352860015
56339,0,3,5,9,6,141.7254484343872
56340,3,9,0,6,2,210.30044282215903
56341,2,5,1,8,5,176.06277645002896
56342,0,2,4,2,9,98.97633259207512
56343,6,9,5,9,2,429.59936675588875
56344,4,6,7,5,6,290.78140310463084
56345,5,6,3,0,5,290.2616584489778
56346,9,9,1,3,0,828.9494148465805
56347,2,9,6,0,4,251.77865836520374
56348,6,9,3,5,4,475.49467059178056
56349,9,7,3,6,4,929.7628289071903
56350,1,1,4,2,0,24.74925196368359
56351,3,4,1,3,7,173.79371209445816
56352,9,3,7,5,5,844.475749344645
56353,0,6,1,6,2,117.90522001121057
56354,5,2,1,7,8,231.31310482084012
56355,5,4,5,3,9,315.5445339548463
56356,2,4,8,0,1,64.97908980956048
56357,0,1,0,5,8,58.272591938192996
56358,9,6,1,9,4,909.5481829147859
56359,9,2,0,6,7,819.1990491145602
56360,7,6,1,4,2,450.814616259947
56361,9,3,6,1,0,761.9247710331009
56362,4,3,9,0,8,196.46210662907345
56363,9,6,9,0,0,792.0997934819341
56364,4,7,3,4,9,394.3518773640474
56365,5,3,3,8,4,231.4851468163109
56366,2,1,4,5,3,58.31157805992891
56367,2,2,4,3,0,39.936445241439394
56368,5,2,9,1,5,201.31978403536692
56369,5,0,6,7,4,178.49955435534204
56370,2,9,3,4,4,262.5134583746197
56371,3,1,1,8,0,71.55020156253259
56372,4,1,4,3,4,108.46401362535913
56373,2,9,8,9,2,230.00880661403528
56374,6,5,5,2,0,266.57994224401943
56375,2,6,0,5,7,237.69488030829152
56376,5,4,2,9,5,272.556955604989
56377,6,2,1,9,1,276.63475260013803
56378,2,6,8,2,3,150.46563547564023
56379,2,6,0,0,7,212.56920903726976
56380,4,0,0,7,0,99.91970930619941
56381,6,2,8,5,6,317.76260397719216
56382,9,5,5,1,7,914.5544230661517
56383,3,2,4,7,6,126.06189558372998
56384,7,9,6,0,2,514.2320531419304
56385,1,1,4,1,6,43.749903872496425
56386,4,8,3,3,4,280.3557411305619
56387,3,6,4,1,3,152.7462132324526
56388,3,2,2,9,6,130.83552451057966
56389,7,9,4,9,5,661.0817396937895
56390,9,6,0,5,2,838.5336690566247
56391,5,9,3,2,4,369.40851093106556
56392,5,0,8,7,8,184.61967490645495
56393,0,7,4,4,8,305.60751941712067
56394,8,1,6,0,6,555.588730833911
56395,9,2,5,3,7,819.4681800229226
56396,9,4,0,5,5,850.9311848452792
56397,7,8,9,4,1,486.27403713519794
56398,6,1,5,6,3,274.5521728854716
56399,3,3,2,4,1,74.48343394970642
56400,0,1,8,6,5,75.7286931370911
56401,9,9,6,4,0,848.1766714518953
56402,1,8,6,4,1,135.29260285656986
56403,2,1,7,6,1,64.40334197381122
56404,7,6,4,7,9,642.7159467628744
56405,4,5,8,6,3,203.27574141854288
56406,3,2,8,4,5,115.9024443035341
56407,4,2,6,2,2,112.63918833632968
56408,2,6,2,0,4,146.3426414277888
56409,1,1,8,9,3,83.79763375549551
56410,9,3,9,7,0,800.4268671522133
56411,9,9,1,1,7,1070.0338468500643
56412,9,8,7,3,0,829.0518035828532
56413,1,3,6,8,3,104.56804552919668
56414,3,7,7,7,7,328.03638890663996
56415,7,4,0,3,6,470.9607160912752
56416,4,0,4,2,9,86.64304402169702
56417,3,4,2,9,1,110.5482158905109
56418,9,4,2,7,2,818.272303787691
56419,7,7,9,5,8,668.2595005279766
56420,5,0,4,2,5,147.16052829704563
56421,9,1,9,9,5,822.4613926767157
56422,2,4,2,9,4,139.59238326205184
56423,9,9,4,6,0,852.3133721590289
56424,9,1,7,3,2,774.4395455553915
56425,7,6,8,8,6,587.6584020834905
56426,8,1,0,1,8,550.6959154506416
56427,4,7,3,3,0,137.90934602174627
56428,8,0,6,7,8,565.815458994987
56429,0,7,3,0,3,142.67466065673705
56430,9,1,6,8,5,808.5382371606455
56431,6,8,2,9,7,555.042889863563
56432,8,5,6,0,2,595.6511877437814
56433,7,2,0,1,4,384.05776288842713
56434,9,7,0,3,9,1045.3621739999405
56435,2,3,0,4,3,73.22691530562068
56436,4,9,0,3,1,196.7267256209075
56437,9,4,0,7,4,844.5735771153281
56438,1,4,6,2,3,93.24718397643255
56439,4,5,1,9,0,137.79094418646145
56440,2,3,0,8,8,153.32773104600432
56441,0,8,1,2,4,205.5868937847549
56442,2,1,3,7,3,65.47925617573293
56443,5,3,8,6,3,224.6162978055331
56444,9,4,8,6,2,831.4129176168592
56445,5,3,7,4,9,283.87276074569263
56446,3,2,3,8,2,96.45568665302739
56447,5,0,9,6,1,182.41149053683023
56448,6,2,3,3,2,260.86105763604405
56449,4,7,9,1,8,369.86985160807825
56450,1,8,1,4,6,280.7610880834634
56451,5,1,5,7,1,180.26770675465585
56452,9,8,3,4,5,982.9056163921437
56453,0,4,1,3,8,162.50481371680067
56454,4,3,0,0,6,145.99335145507786
56455,6,3,1,2,9,346.66788597529944
56456,5,7,9,7,2,292.59756376637205
56457,2,4,9,2,0,61.120070407392454
56458,7,1,4,9,4,417.03067246462786
56459,6,2,3,5,5,294.2306437078011
56460,6,3,0,7,0,260.26635735859924
56461,9,6,9,0,3,864.7485566784316
56462,3,9,3,5,5,322.24326440518365
56463,7,7,9,4,6,607.3240969628433
56464,9,5,7,3,1,810.173427548478
56465,9,0,6,1,7,752.4865718432329
56466,1,7,3,2,9,321.95684146586916
56467,9,8,9,0,4,948.0876213430384
56468,4,0,2,2,9,80.85998346123115
56469,6,4,3,2,6,347.0325902704184
56470,3,0,4,5,6,64.1272021162086
56471,5,7,1,2,6,355.85927670524933
56472,7,6,9,6,4,532.3770521388132
56473,6,7,6,6,4,425.54477473057494
56474,8,3,0,3,7,620.6879592558812
56475,1,9,9,0,8,397.1208116314089
56476,8,4,5,2,0,553.2955356709728
56477,3,6,4,0,7,243.05249038193935
56478,2,8,7,8,4,261.3013735068497
56479,3,2,4,3,6,106.95562296916981
56480,1,1,1,1,6,34.34261432264039
56481,9,8,8,7,2,916.534807016897
56482,9,0,5,5,1,769.2631996974924
56483,5,5,0,7,0,185.93521345232966
56484,3,3,1,3,7,138.82035853250207
56485,3,3,8,1,9,173.77366680692057
56486,3,6,6,9,3,198.75523322278787
56487,4,7,9,8,7,376.74869530072027
56488,8,3,8,7,5,640.1326525658778
56489,7,8,3,5,7,665.8984061704308
56490,6,6,9,9,2,372.4926292734805
56491,0,3,9,4,7,140.41359085853105
56492,8,6,6,6,0,596.3462928749584
56493,2,3,8,4,8,157.96233699185913
56494,3,8,9,5,6,335.43414857621326
56495,2,6,8,7,4,199.26452488403305
56496,1,5,9,7,6,208.85149155850468
56497,4,4,3,9,5,214.57161588110958
56498,4,4,2,5,3,159.93274384358511
56499,2,2,9,0,1,47.39040670756374
56500,3,1,4,1,7,73.13941632643828
56501,8,1,6,5,1,560.4636965827943
56502,1,0,4,3,7,28.87887970911698
56503,1,9,6,7,9,459.57944586420876
56504,6,9,8,9,3,474.8962054983168
56505,3,1,2,4,4,70.99846774751371
56506,9,8,3,9,6,1039.6271192749027
56507,8,1,3,0,6,546.5247784006907
56508,1,9,1,1,2,162.5576500244799
56509,9,1,9,1,8,794.7759326205775
56510,1,8,9,0,6,284.206248843452
56511,2,6,9,9,7,284.742126282214
56512,7,0,7,0,4,364.0865692666408
56513,4,8,4,9,3,281.68426750432263
56514,8,2,2,0,4,554.0222110090767
56515,3,1,6,8,4,102.1937862912415
56516,0,9,0,5,8,394.80296577009034
56517,7,9,7,6,1,511.8887480448725
56518,8,9,0,6,9,947.7929007225506
56519,4,3,7,9,6,211.25459005703587
56520,5,5,1,8,8,353.04713121924476
56521,9,8,3,8,8,1098.939330136289
56522,4,1,3,8,5,134.69544297403658
56523,5,7,4,7,1,249.67925182973462
56524,7,3,0,5,1,389.0776545220102
56525,7,6,1,4,5,522.721392620285
56526,3,9,9,6,7,417.5692212683547
56527,6,7,1,7,6,471.0863279374311
56528,1,0,6,1,7,24.198855305848724
56529,6,4,4,6,8,402.36323423070036
56530,1,1,0,4,3,34.48959534007056
56531,1,3,3,8,6,131.37187941473624
56532,1,3,6,4,2,72.35828849988657
56533,1,5,6,9,0,89.75985431660509
56534,4,8,1,5,9,444.21076949646476
56535,1,4,4,8,7,181.2446367405486
56536,1,6,0,8,4,173.5892723627777
56537,4,8,3,2,6,339.191157227916
56538,4,1,2,5,0,96.35621466169539
56539,8,5,4,5,7,714.421027310553
56540,8,9,8,1,0,622.1451375244774
56541,9,7,9,1,3,894.7602668323763
56542,6,6,5,4,3,359.46464804929514
56543,7,1,5,5,1,388.7358487369769
56544,5,6,6,9,6,368.57185410490354
56545,2,7,6,0,2,131.5715337404139
56546,6,2,8,3,6,307.62566019170845
56547,3,1,2,2,5,64.4126845474594
56548,2,7,0,7,6,260.59014050354233
56549,0,6,0,5,9,277.2107264837595
56550,9,3,3,4,9,875.9491952685933
56551,0,1,9,0,3,40.91074430930228
56552,9,1,8,2,9,800.8045245061754
56553,6,5,8,1,6,390.3299485942579
56554,1,6,7,2,7,236.52895651661743
56555,2,2,7,7,6,116.71781760264622
56556,6,1,6,6,0,265.19690128949344
56557,0,0,9,9,8,72.8156559566482
56558,2,5,3,3,2,97.10036499366412
56559,6,3,6,8,6,355.65537467754626
56560,8,9,1,3,5,791.0188024085135
56561,3,7,2,1,7,283.17285002960466
56562,4,3,8,3,8,208.60627115212705
56563,0,5,9,7,8,247.80373785155146
56564,4,6,5,4,3,207.97016202364793
56565,4,5,8,8,3,213.45074764869153
56566,1,3,9,2,6,119.41001926913125
56567,2,7,5,9,6,285.2091301804485
56568,9,9,4,9,0,867.3724964227204
56569,7,7,8,5,3,525.0789310890384
56570,8,5,8,2,8,731.8879240333584
56571,2,9,6,0,9,431.3201544600806
56572,8,2,6,8,6,622.2505764825057
56573,7,6,7,5,9,641.8611386213563
56574,3,9,7,0,6,345.16881093232786
56575,6,1,6,3,2,258.0514439289674
56576,7,8,2,7,4,576.1517325912681
56577,8,4,9,1,7,672.3159216203319
56578,9,9,3,1,8,1112.2962974114475
56579,1,3,9,1,8,138.4530057263418
56580,1,6,9,1,4,165.2780292647784
56581,7,9,0,3,0,439.95008357027154
56582,5,1,3,4,0,155.23883213379412
56583,0,1,9,3,5,63.71207975752876
56584,7,8,6,0,4,553.8950997890502
56585,9,7,6,8,7,1032.2321964968214
56586,7,2,1,1,5,395.6666189810758
56587,8,7,7,3,7,793.066827367752
56588,4,3,8,4,3,153.88675587370238
56589,3,7,2,1,2,143.18334420902383
56590,0,7,6,0,9,319.99031011785917
56591,7,1,6,2,8,404.26783367792456
56592,4,8,0,1,5,293.0928566761008
56593,0,4,6,6,9,208.72136795195541
56594,0,8,3,3,9,376.0525931873272
56595,3,2,3,2,1,58.142867124221354
56596,3,9,9,9,4,324.19416189564197
56597,7,2,6,8,4,437.92187893151714
56598,1,9,6,8,2,212.75930094927267
56599,8,0,2,4,6,538.1543093029558
56600,7,1,2,3,4,381.9643908911674
56601,4,5,6,4,2,167.79024739395555
56602,4,4,0,9,5,205.6868655662858
56603,2,3,0,3,8,128.78485919433245
56604,5,5,8,1,7,319.0475513479255
56605,3,3,1,2,6,121.04466164186988
56606,2,2,5,8,9,139.7042855084029
56607,4,1,9,9,8,169.99452820961477
56608,7,7,6,3,5,565.5356043414421
56609,3,5,5,2,8,237.3557960599884
56610,1,6,6,9,1,124.94689087621826
56611,7,3,3,4,9,489.0855377056073
56612,2,2,3,0,8,85.34568996302434
56613,0,2,4,7,4,83.24454618914953
56614,3,9,4,5,6,361.0820847007679
56615,3,6,1,7,2,149.56478852926662
56616,9,6,6,1,1,812.0069325456677
56617,8,7,1,5,4,701.2459888540249
56618,8,7,5,0,0,576.2044494216343
56619,7,7,0,8,5,572.8970056816196
56620,1,9,9,2,3,227.96866898085773
56621,1,5,6,6,1,94.20530384264455
56622,0,0,0,1,0,5.1311805202202
56623,8,8,9,5,8,884.3433387621117
56624,7,3,8,9,2,445.05154665455973
56625,5,1,0,5,1,155.25138632659196
56626,2,9,3,3,8,401.6819897871822
56627,3,6,1,5,4,187.31858349799467
56628,7,8,2,3,4,556.5640448287471
56629,6,7,8,0,6,457.0363886369888
56630,8,5,0,5,7,702.4890270192783
56631,8,1,6,4,0,551.8076010212309
56632,1,7,6,0,1,96.2163060163445
56633,6,2,3,3,1,252.23210929384808
56634,2,1,5,1,2,37.93565282747608
56635,1,1,4,0,9,50.62795215356112
56636,8,5,2,1,2,588.0448321104609
56637,4,8,9,7,8,446.0635435228744
56638,1,7,3,8,3,183.0971744578097
56639,2,8,1,8,0,115.28363737519123
56640,0,8,0,7,7,323.40650932760997
56641,7,4,6,6,0,407.2604541207866
56642,1,3,8,2,3,80.32655729626055
56643,5,8,7,2,0,220.53789931565015
56644,9,9,0,1,1,851.1122057161014
56645,0,5,8,9,7,234.82349867332925
56646,5,8,5,6,0,234.46360170984292
56647,0,2,7,8,5,105.64021571345295
56648,5,3,3,3,5,218.18363701325916
56649,8,4,9,7,7,702.4494663480336
56650,2,3,1,4,1,52.6391955464817
56651,3,5,6,8,0,110.55019402171489
56652,1,0,3,6,0,40.22564447939164
56653,2,9,9,7,1,187.53937498500574
56654,1,6,4,7,9,300.2402434267599
56655,4,6,9,2,8,329.31497574606186
56656,7,0,0,6,4,373.32016667753675
56657,4,0,4,1,3,81.09768812063
56658,7,8,6,7,0,460.9186604641047
56659,8,5,8,7,9,776.7898208722273
56660,9,8,4,5,3,926.4951712180513
56661,4,4,0,1,1,101.14308164159877
56662,8,6,0,0,6,692.3778099133408
56663,8,7,7,4,0,602.764461581888
56664,1,1,6,4,9,76.3291208536483
56665,6,8,2,0,9,574.7098099063697
56666,9,0,5,7,7,779.5903517574737
56667,8,0,1,8,1,555.2246879049274
56668,4,3,7,6,8,220.32778495694367
56669,7,0,1,2,8,356.89848675495904
56670,8,1,8,1,0,542.6198568758707
56671,6,4,5,0,0,247.5393513988042
56672,5,4,9,7,4,267.3884759838541
56673,1,5,7,8,5,187.79830885395964
56674,0,8,4,9,5,281.6246530762171
56675,5,1,2,3,8,179.60825847760302
56676,3,3,4,8,5,148.28176695816734
56677,4,7,9,1,9,397.50510174701566
56678,4,8,4,9,6,377.79019445395704
56679,5,4,8,3,0,180.08246666653574
56680,7,2,4,8,7,455.5325169800761
56681,0,5,7,3,7,201.7767195114675
56682,2,5,7,1,9,239.07771892499517
56683,2,3,5,3,3,83.74082585118104
56684,5,6,7,2,7,360.5707346320956
56685,5,2,6,5,1,180.98890461674515
56686,9,9,1,7,6,1064.9805654875456
56687,4,8,5,1,5,308.82832411160103
56688,1,6,0,7,8,264.39628916261006
56689,9,7,1,1,2,842.9053852353783
56690,0,3,4,5,5,106.09550664377022
56691,7,1,0,1,3,361.96020596132684
56692,9,7,1,6,2,867.7093683245146
56693,6,7,8,1,9,546.3028675790296
56694,0,0,6,7,0,53.40517325332137
56695,9,3,1,0,3,777.7534949680802
56696,9,0,8,4,8,773.3275799571679
56697,9,3,5,8,3,829.3078420189
56698,6,5,5,7,8,451.6121578063666
56699,0,9,9,8,4,292.9227878610293
56700,0,7,6,2,3,161.22296173557092
56701,4,7,7,0,4,246.05438104664591
